,hotel ID,review ID,review URL,customer review Title,customer review date,customer review score,userID,customer review text,hotel reply yes or no,hotel reply text,hotel reply date
15,d15232433,r818598611,https://www.tripadvisor.com/ShowUserReviews-g294217-d15232433-r818598611-Butterfly_on_LKF-Hong_Kong.html,Excellent service,"Reviewed November 13, 2021 ",bubble_50,42ED6D7EB9F21D8D781FA63675853DBE,"Silvester, Sylia, Janice, Molly, Phoebe and Anna were all very helpful with our many requests for help, such as where to get our Covid-19 tests, borrowing an iron and ironing board, where the nearest post office is, how to weigh a large package, arranging a taxi to the airport, etc. The were all smiles and cheerful. Great job at making our stay very pleasant.David Swaine",1,"Thank you for taking the time to review your recent stay with us. It is always a great pleasure learning how our guests enjoyed their stay with us and that our staffs were helpful and friendly. To make our guests feel like home is always the goal we strive for. Your compliment is encouraging and we will keep it up. Thanks again for your time writing this great review. We all look forward to your next stay in Hong Kong.With Warm Regards, Michael LeungAssistant Front Office Manager","Responded November 13, 2021"
16,d15232433,r818245760,https://www.tripadvisor.com/ShowUserReviews-g294217-d15232433-r818245760-Butterfly_on_LKF-Hong_Kong.html,Convenient place to stay,"Reviewed November 11, 2021 ",bubble_50,0564A139FBE5AAA54C62CF71BB604A23,"Great place to sleep over in the city if you from the outlaying islands, almost cheaper than transport home on late night if you have missed the ferry, or if you have a late night and early start in the morning. ",1,"Thank you very much for your kind feedback and positive review. We are also pleased that you truly enjoyed your stay with us and we are looking forward to welcoming you back to our delightful hotel again. With Warm Regards, Michael LeungAssistant Front Office Manager","Responded November 11, 2021"
17,d15232433,r817663610,https://www.tripadvisor.com/ShowUserReviews-g294217-d15232433-r817663610-Butterfly_on_LKF-Hong_Kong.html,"Clean, Tidy, Nice Service","Reviewed November 6, 2021 ",bubble_50,11C6D95BA8EF4A3DEFDC3F9351BAEA2C,"We visited the hotel during halloween, location of the hotel is convenience, easy to reach. The hotel room is clean and tidy with nice service from room keeping staff and reception. Supplies are ready for us. Hotel is very responsive. Overall highly recommend the hotel. Thank you for giving us a nice experience in that 4 days.",1,"Thank you for sharing such a positive review of your recent stay. We are very delighted to learn that the hotel location and our team’s warm service met your expectations. We look forward to welcoming you back in the not too distant future.With Warm Regards, Michael LeungAssistant Front Office Manager","Responded November 6, 2021"
18,d15232433,r817530098,https://www.tripadvisor.com/ShowUserReviews-g294217-d15232433-r817530098-Butterfly_on_LKF-Hong_Kong.html,Nice experience,"Reviewed November 5, 2021 ",bubble_50,4252963354D4384C308C32DC7B889D3B,Good location surrounded by nice places for food. Staff were helpful and nice. Room looked hygiene. Plenty and stable supply of hot water. They also offered to borrow Apple TV and other equipments.The elevator was slow tho,1,"Thank you for staying with us and posting this wonderful review. We're delighted you enjoyed yourselves here. Your kind words about our room and staff service are deeply appreciated. Once again, thank you for taking the time to post such a positive review. We all look forward to your next stay at Butterfly on LKF.With Warm Regards, Michael LeungAssistant Front Office Manager","Responded November 6, 2021"
19,d15232433,r815397499,https://www.tripadvisor.com/ShowUserReviews-g294217-d15232433-r815397499-Butterfly_on_LKF-Hong_Kong.html,Great Stay in Central,"Reviewed October 21, 2021 ",bubble_50,8616C61F410A36C6BA85624374D73090,"I stayed in Butterfly on LKF as the location was really good, very close to Central station. If you want to be close to the touristic attractions in the city, the location was almost perfect. The only thing I didn't like was since the hotel is located on LKF, so it is close to the bars so at night on weekends you might hear some loud noises. My room was really spacious and clean, I really liked the smart light system in the room. All of the staff was very helpful and welcoming, in that regard I would like to especially thank Phoebe in guest services/lobby. Overall great location, very clean and spacious room and good service. I really enjoyed my stay at Butterfly on LKF.",1,"Many thanks for your stay at Butterfly on LKF and your subsequent posting of your valuable experience of the stay in our hotel. We also highly appreciate for your kind words on our staff service. Your encouraging comments is always helping to motivate our staff to strive its best. Once again, thank you for choosing Butterfly on LKF and we look forward to welcoming you back soon.With Warm Regards, Michael LeungAssistant Front Office Manager","Responded October 24, 2021"
20,d8522570,r820072464,https://www.tripadvisor.com/ShowUserReviews-g294217-d8522570-r820072464-Hotel_Madera_Hollywood-Hong_Kong.html,Good,"Reviewed November 26, 2021 ",bubble_50,8B64549BE525E3D6A9249E5213FB1D9C,I love the arrangement made by hotel. The room is nice and comfortable. The lounge not big but warm. The birthday treat was just wonderful!!I would definitely come to here to celebrate again next time ️,1,"Dear Wongdodo26,Thank you very much for staying with us at Hotel Madera Hollywood and for taking the time to share your generous compliments on TripAdvisor. We are delighted to read that you had an enjoyable stay with us, loved the room and appreciated our service. We look forward to the immense pleasure of welcoming you back to Hotel Madera Hollywood in the not too distant future.Best Regards,Ethan YuOperations Manager","Responded December 13, 2021"
21,d8522570,r813953649,https://www.tripadvisor.com/ShowUserReviews-g294217-d8522570-r813953649-Hotel_Madera_Hollywood-Hong_Kong.html,"Fabulous stay at Madera! Selina, Pana and Jojo are fabulous!","Reviewed October 11, 2021 ",bubble_50,2B2AABC4B0640300AABAFE74117B109F,"Madera is super! What a great getaway spot. Close to all of the great bars and restaurants in Soho. Room was off the charts, clean, and sassy! We love the decor and the fact that there is a kitchenette. It is personal and has a lot of character at the same time.",1,"Dear Natalie,Thank you very much for staying with us at Hotel Madera Hollywood and for taking the time to share your generous compliments on TripAdvisor. We are delighted to read that you had an enjoyable stay with us, appreciated the room, hotel facilities and our service. My colleagues and I look forward to the immense pleasure of welcoming you back to Hotel Madera Hollywood in the not too distant future.With warm regards,Ethan YuOperation Manager","Responded October 17, 2021"
22,d8522570,r795779983,https://www.tripadvisor.com/ShowUserReviews-g294217-d8522570-r795779983-Hotel_Madera_Hollywood-Hong_Kong.html,very good stay at monroe suite,"Reviewed July 6, 2021 ",bubble_50,16B30360B8F7C00F10BA60A095BCCE4E,"the vintage pink monroe theme is excellent! 70sqm means a huge size in hong kong, and the room is well decorated with a nice mini-kitchen. Located in SOHO Area,  it is perfect as great restaurants are everywhere. Highly recommended!",1,"Dear Brian S,Thank you for staying at Hotel Madera Hollywood and sharing your experience on TripAdvisor. We are delighted to hear that you enjoyed your stay with us and found that our room design and hotel location exceeded your expectation.Thank you again for choosing us and we look forward to welcoming you back on your next visit.With warm regards,Ethan YuOperations Manager","Responded July 12, 2021"
23,d8522570,r795655070,https://www.tripadvisor.com/ShowUserReviews-g294217-d8522570-r795655070-Hotel_Madera_Hollywood-Hong_Kong.html,Happy,"Reviewed July 5, 2021 ",bubble_50,A7C4A53628D342B4CE36F19094E316E0,"I love the Hollywood style, so I have booked it for celebration. I was not expected too much for the birthday offer, and I have received the upgraded room and delayed check out. It is much surprising for me as the original room is 50 meters square, and it was upgraded to 70 meters square. On my birthday, the front desk and the CS supervisor is treated me like a VIP and offered me the gift which is a photo frame with our photo. I was surprised and glad.The room was more than my expectation, it was large for two people, with a kitchen and lots of wardrobes, and a large smart TV which can watch Netflix. I have enjoyed the room's designs. And the electric system is fun.Also, it is exciting that the hotel has a lounge with a virtual fireplace and free drinks and snacks.It was a memorable day. I highly recommended this hotel.",1,"Dear Gary, Thank you very much for staying with us at Hotel Madera Hollywood and for taking the time to share your generous compliments on TripAdvisor. We are delighted to read that you had an enjoyable stay with us, appreciated the room, hotel facilities and our service. My colleagues and I look forward to the immense pleasure of welcoming you back to Hotel Madera Hollywood in the not too distant future.With warm regards,Ethan YuOperation Manager","Responded July 12, 2021"
24,d8522570,r785374226,https://www.tripadvisor.com/ShowUserReviews-g294217-d8522570-r785374226-Hotel_Madera_Hollywood-Hong_Kong.html,Outstanding,"Reviewed March 27, 2021 ",bubble_50,AB1D6E1BE56DEF3219EB04D2608B6D50,"Nice location. Chic interior design. Spacious room. Few 5-star hotels provide kitchenettes in HK. Great services. My sincere gratitude to staff: Ethan , selina , Kenneth , Pana , jojo, AaronThe value-per-cost ratio is high.",1,"Dear Casey0331,Thank you very much for your recent stay at Hotel Madera Hollywood and for sharing your experience. We are glad to know that you have impressed with our heart-warming hospitality and good design guestroom. We look forward to the immense pleasure of welcoming you back to Hotel Madera Hollywood in the not too distant future.Best Regards,Ethan YuOperations Manager","Responded April 6, 2021"
25,d8522570,r785253444,https://www.tripadvisor.com/ShowUserReviews-g294217-d8522570-r785253444-Hotel_Madera_Hollywood-Hong_Kong.html,Wonderful Birthday Stay,"Reviewed March 26, 2021 ",bubble_50,D5DA363F710C6D6D98069D8BEE3A130C,"Checked in during my fd’s Birthday, and was upgraded to a large suite. All the staff are very nice and polite. Fantastic room with all necessary electrical appliances equipped. Fabulous interior design which make use of all the spaces. There’s only two rooms on each floor without disturbances coming from the others ( Somehow obvious when accommodated at large-chained Hotel group )Hotel is located close to the MTR station , probably 8-10 mins walk. In concluded , its a Wonderful and Amazing experience, definitely will visit again!",1,"Dear nicklF1600OY,Thank you very much for staying with us at Hotel Madera Hollywood and for taking the time to share your generous compliments on TripAdvisor. We are delighted to read that you had an enjoyable stay with us, loved the room and appreciated our service. We look forward to the immense pleasure of welcoming you back to Hotel Madera Hollywood in the not too distant future.Best Regards,Ethan YuOperations Manager","Responded April 6, 2021"
26,d8522570,r784931199,https://www.tripadvisor.com/ShowUserReviews-g294217-d8522570-r784931199-Hotel_Madera_Hollywood-Hong_Kong.html,Different & Unique,"Reviewed March 20, 2021 ",bubble_50,1CC330D85A6AC72B77CF73D52E19A7EB,"It was a unique stay experience at Hotel Madera Hollywood where we tried their deluxe suite. This boutique hotel is situated in a convenient SoHo location with no shortage of cafes, restaurants and bars. It took us a walk of about 10 minutes to get here from Central station.The room was generously sized and decked out with glamorous decorations. It had a separate living room and a small kitchenette. It also had a microwave, built-in washing machine and dryer which were a pleasant surprise. Drinks and snacks at the mini bar were complimentary although there was no room service. By the kitchenette, the bar counter was a good place for us to enjoy some drinks while admiring the view. It only had one barstool though, so it would be better to have two. Bedroom was cozy and comfortable. It had blackout curtains which did a fantastic job of blocking the morning sunlight for us to sleep in. Bathroom was as spacious as the rest of the room and nicely designed with blue-white tiles. The entire suite would be completed if there was also a study desk.Not much service was provided, just basic check-in and check-out which were simple and speedy. Nonetheless, the roomy and refreshing suite has made our stay comfortable and we would come back here again in the future.",1,"Dear Jo_Matt_S,Thank you for staying at Hotel Madera Hollywood and sharing your experience on TripAdvisor. We are delighted to hear that you enjoyed your stay with us and found that our room condition and hotel location exceeded your expectation.Thank you again for choosing us and we look forward to welcoming you back on your next visit.With warm regards,Ethan YuOperations Manager","Responded March 21, 2021"
27,d8522570,r784224167,https://www.tripadvisor.com/ShowUserReviews-g294217-d8522570-r784224167-Hotel_Madera_Hollywood-Hong_Kong.html,Compliment for great service and nice hotel,"Reviewed March 9, 2021 ",bubble_50,9D13AD8BFD49111879CDE2F115205DE6,"It was a pleasure to stay here - Hotel Madera Hollywood.  (Room 2701 & 2702, 27-28 February 2021)Excellent service from arrival to departure.Me and my friends booked here at the last minutes for my friend's birthday celebration on 27 FEB 2021. Every Hotel staff member (Ethan, Selina, Kenneth and Jojo) with whom we came in contact was attentive especially Selina. She was very professional, friendly and helpful to servicing us.Rooms are clean with modern furniture and with all amenities you may need. The bed was ""King-size'' and very comfortable for sleep.Free WiFi works perfectly. The hotel is located very close to the bar & restaturants,  it is so convenient even no restaurant outlet at hotel.We had a wonderful experience in here, and I have recommended Hotel Madera Hollywood to all of my colleagues, friends and family. I would definitely come back & stay again! Thank you again for such outstanding service. I would recommend this hotel for both buisness or pleasure trips.",1,"Dear LucindaK73,Thank you for staying at Hotel Madera Hollywood and sharing your experience on TripAdvisor. We are delighted to hear that you enjoyed your stay with us and found that our room condition, hotel location and service exceeded your expectation.Thank you again for choosing us and we look forward to welcoming you back on your next visit.With warm regards,Ethan YuOperations Manager","Responded March 21, 2021"
28,d8522570,r781874587,https://www.tripadvisor.com/ShowUserReviews-g294217-d8522570-r781874587-Hotel_Madera_Hollywood-Hong_Kong.html,Very spacious and clean,"Reviewed January 27, 2021 ",bubble_40,07DFE27A94A2726B018C33804DCAF6CA,"The room feels very clean. Sheets smell good, bathroom is big and bright. We booked the bigger room with a kitchenette, living room and a separate bedroom. Really enjoyed our stay there. Complementary minibar , but no bottled water was provided!!!???",1,"Dear kellstravs,Thank you for staying at Hotel Madera Hollywood and sharing your experience on TripAdvisor. We are delighted to hear that you enjoyed your stay with us and found that our room condition exceeded your expectation.Thank you again for choosing us and we look forward to welcoming you back on your next visit.With warm regards,Ethan YuOperations Manager","Responded February 8, 2021"
29,d9706239,r820031897,https://www.tripadvisor.com/ShowUserReviews-g294217-d9706239-r820031897-The_Olympian_Hong_Kong-Hong_Kong.html,Excellent staff,"Reviewed November 25, 2021 ",bubble_50,0F0977A9ADFBB7F5966F8ED9C71E3F35,"Attentive and Friendly staff, very clean and refined surroundings, Bed was super comfortable,bathroom is huge with a high shower head, staff was so kind and helpful. When I need to go out, they will help me order a taxi",1,"Dear Summer Y,Thank you for staying with us and taking the time to share a review.  We’re delighted you enjoyed your stay here and found your accommodation to your liking and our staff attentive and helpful.We truly appreciate your kind words and hope to have the pleasure of welcoming you again.Sincerely,Hubert AwHotel Manager","Responded November 28, 2021"
30,d9706239,r819173393,https://www.tripadvisor.com/ShowUserReviews-g294217-d9706239-r819173393-The_Olympian_Hong_Kong-Hong_Kong.html,To improve the cleanliness and provide more different staycation packages,"Reviewed November 18, 2021 ",bubble_40,DBD30F7AA18199823C9F4FF508093678,"Nice , but need to improve the cleanliness around the table , telephone , etc If there are some different staycation packages / discount , I would like to come here and recommend to my friends and family",1,"Dear hwyisolivea,Thank you for staying with us and taking the time to write a review.  We are sorry about the inadequacy in cleanliness and would like to apologise for it.  We strive to uphold the quality of our services and have followed up with the team to ensure we are delivering quality service standard all the time.We truly appreciate your kind comment and hope to have the opportunity of welcoming you again.Sincerely,Hubert AwHotel Manager","Responded November 21, 2021"
31,d9706239,r817271903,https://www.tripadvisor.com/ShowUserReviews-g294217-d9706239-r817271903-The_Olympian_Hong_Kong-Hong_Kong.html,Very comfortable room and service,"Reviewed November 3, 2021 ",bubble_50,48DF6040B3E422B1553D3C59C31D1B63,"The location is quiet but very comfortable, comfortable room and service, large suite space, hotel staff is very kind, the whole service and accommodation experience are very satisfied, I will visit again soon, and I will recommend it to friends",1,"Dear almamachow,Thank you for staying with us and recommending our hotel.  We’re very glad you enjoyed your stay here and found the suite to your liking and our staff service satisfying.We sincerely appreciate your kind words and look forward to welcoming you back in the near future.Sincerely,Hubert AwHotel Manager","Responded November 4, 2021"
